Sigla_uf,Nome_municipio,Entidade_executora,Cod_ibge,Cnpj,Valor_per_capita,Aut_repasse_delegacao_rede,Prev_ed_infantil,Desc_ed_infantil,Vl_pagar_ed_infantil,Prev_ens_fundamental,Desc_ens_fundamental,Vl_pagar_ens_fundamental,Prev_ens_medio,Desc_ens_medio,Vl_pagar_ens_medio,Data_arquivo
SE,RIACHUELO,PREF MUN DE RIACHUELO,2805901,13128897000185,150.72,Sim,"7837,44",0,"7837,44","43558,08",0,"43558,08","8289,6",0,"8289,6",2025-09-01
SE,RIBEIRóPOLIS,PREF MUN DE RIBEIROPOLIS,2806008,13104427000181,157.61,Sim,"2521,76",0,"2521,76","59734,19",0,"59734,19","24429,55",0,"24429,55",2025-09-01
SE,ROSáRIO DO CATETE,PREF MUN DE ROSARIO DO CATETE,2806107,13109756000115,151.15,Sim,"1813,8",0,"1813,8","19498,35","13230,51","6267,84","1964,95",0,"1964,95",2025-09-01
SE,SALGADO,PREF MUN DE SALGADO,2806206,13107453000163,159.68,Sim,"19800,32",0,"19800,32","208063,04",0,"208063,04","72015,68",0,"72015,68",2025-09-01
SE,SANTA LUZIA DO ITANHY,PREF MUN DE SANTA LUZIA DO ITANHY,2806305,13098942000104,162.78,Sim,"18231,36",0,"18231,36","157245,48",0,"157245,48","32230,44",0,"32230,44",2025-09-01
SE,SANTA ROSA DE LIMA,PREF MUN DE SANTA ROSA DE LIMA,2806503,13109954000189,152.45,Sim,"3963,7",0,"3963,7","41466,4",0,"41466,4","13263,15",0,"13263,15",2025-09-01
SE,SANTANA DO SãO FRANCISCO,PREF MUN DE SANTANA DO SAO FRANCISCO,2806404,32846347000146,157.03,Sim,"6595,26",0,"6595,26","22455,29",0,"22455,29","2512,48",0,"2512,48",2025-09-01
SE,SANTO AMARO DAS BROTAS,PREF MUN DE SANTO AMARO DAS BROTAS,2806602,13110218000140,152.45,Sim,"7774,95",0,"7774,95","52290,35","52290,35",0,"11738,65","1910,15","9828,5",2025-09-01
SE,SãO CRISTóVãO,PREF MUN DE SAO CRISTOVAO,2806701,13128855000144,150.37,Sim,"15488,11",0,"15488,11","191571,38","57492,51","134078,87","28871,04",0,"28871,04",2025-09-01
SE,SãO DOMINGOS,PREF MUN DE SAO DOMINGOS,2806800,13104732000173,157.61,Sim,"157,61",0,"157,61","66353,81",0,"57908,26","19228,42",0,"19228,42",2025-09-01
SE,SãO FRANCISCO,PREF MUN DE SAO FRANCISCO,2806909,13118435000187,151.58,Sim,"454,74",0,"454,74","11216,92","1583,95","9632,97","5305,3",0,"5305,3",2025-09-01
SE,SãO MIGUEL DO ALEIXO,PREF MUN DE SAO MIGUEL DO ALEIXO,2807006,13114533000146,159.34,Sim,"2071,42",0,"2071,42","27406,48","6886,52","20519,96","11153,8",0,"11153,8",2025-09-01
SE,SIMãO DIAS,PREF MUN DE SIMAO DIAS,2807105,13108089000156,162.78,Sim,"42811,14",0,"42811,14","416228,46",0,"416228,46","127945,08",0,"127945,08",2025-09-01
SE,SIRIRI,PREF MUN DE SIRIRI,2807204,13110408000168,157.61,Sim,"9141,38",0,"9141,38","90940,97","4758,32","86182,65","30103,51",0,"30103,51",2025-09-01
SE,TELHA,PREF MUN DE TELHA,2807303,13118591000148,152.45,Sim,"1067,15",0,"1067,15","22257,7",0,"22257,7",9147,0,9147,2025-09-01
SE,TOBIAS BARRETO,PREF MUN DE TOBIAS BARRETO,2807402,13119300000136,164.93,Sim,"21111,04",0,"21111,04","247559,93",0,"247559,93","87742,76",0,"87742,76",2025-09-01
SE,TOMAR DO GERU,PREF MUN DE TOMAR DO GERU,2807501,13099205000118,163.94,Sim,"22295,84",0,"22295,84","170661,54",0,"170661,54","45083,5",0,"45083,5",2025-09-01
SE,UMBAúBA,PREF MUN DE UMBAUBA,2807600,13099395000173,159.68,Sim,"9101,76",0,"9101,76","161117,12",0,"160887,39","93412,8",0,"93412,8",2025-09-01
SP,ADAMANTINA,PREF MUN DE ADAMANTINA,3500105,43008291000177,151.86,Sim,"2277,9",0,"2277,9","18223,2","5484,44","12738,76","5163,24",0,"5163,24",2025-09-01
SP,ADOLFO,PREF MUN DE ADOLFO,3500204,45140431000191,150.74,Sim,0,0,0,"6783,3",0,"6782,85","1658,14",0,"1658,14",2025-09-01
SP,AGUAí,PREF MUN DE AGUAI,3500303,46425229000179,151.25,Sim,10890,0,10890,"67306,25",0,"67306,25","20872,5",0,"20872,5",2025-09-01
SP,ÁGUAS DA PRATA,PREF MUN DE AGUAS DA PRATA,3500402,44831733000143,148.1,Sim,4443,4443,0,"21326,4","21326,4",0,"4591,1","4591,1",0,2025-09-01
SP,ÁGUAS DE LINDóIA,PREF MUN DE AGUAS DE LINDOIA,3500501,46439683000189,148.14,Sim,"1036,98",0,"1036,98","13184,46","13184,46",0,"4296,06","2470,61","1825,45",2025-09-01
SP,ÁGUAS DE SANTA BáRBARA,PREF MUN DE AGUAS DE SANTA BARBARA,3500550,46634226000145,152.56,Sim,"10831,76",0,"10831,76","43327,04",0,"43327,04","10068,96",0,"10068,96",2025-09-01
SP,ÁGUAS DE SãO PEDRO,PREF MUN DE AGUAS DE SAO PEDRO,3500600,45739174000109,148.2,Sim,0,0,0,0,0,0,5187,0,5187,2025-09-01
SP,AGUDOS,PREF MUN DE AGUDOS,3500709,46137444000174,151.25,Sim,"5293,75",0,"5293,75","34182,5",0,"34182,5","9528,75",0,"9528,75",2025-09-01
SP,ALAMBARI,PREF MUN DE ALAMBARI,3500758,67360420000150,152.77,Sim,"1680,47",0,"1680,47","32540,01",0,"32540,01","9166,2",0,"9166,2",2025-09-01
SP,ALFREDO MARCONDES,PREF MUN DE ALFREDO MARCONDES,3500808,43162791000169,151.25,Sim,0,0,0,"8923,75",0,"8923,75","4083,75",0,"4083,75",2025-09-01
SP,ALTAIR,PREF MUN DE ALTAIR,3500907,45152782000112,154.31,Sim,"5092,23",0,"5092,23","18054,27","18054,27",0,"3857,75","448,08","3409,67",2025-09-01
SP,ALTINóPOLIS,PREF MUN DE ALTINOPOLIS,3501004,45298569000113,154.31,Sim,"6326,71",0,"6326,71","33639,58",0,"33639,58","9412,91",0,"9412,91",2025-09-01
SP,ALTO ALEGRE,PREF MUN DE ALTO ALEGRE,3501103,44440121000120,154.31,Sim,"2160,34",0,"2160,34","10184,46",0,"10184,46","2468,96",0,"2468,96",2025-09-01
SP,ALUMíNIO,PREF MUN DE ALUMINIO,3501152,58987629000157,147.59,Sim,"14168,64",0,"14168,64","64496,83",0,"64496,83","29075,23",0,"29075,23",2025-09-01
SP,ÁLVARES FLORENCE,PREF MUN DE ALVARES FLORENCE,3501202,46599817000129,154.3,Sim,3086,0,3086,"13424,1",0,"13424,1","6634,9",0,"6634,9",2025-09-01
SP,ÁLVARES MACHADO,PREF MUN DE ALVARES MACHADO,3501301,43206424000110,151.25,Sim,5445,0,5445,"28586,25",0,"28586,25","7562,5",0,"7562,5",2025-09-01
SP,ÁLVARO DE CARVALHO,PREF MUN DE ALVARO DE CARVALHO,3501400,44518488000119,151.25,Sim,"1663,75",0,"1663,75","10738,75",0,"10738,75","2722,5",0,"2722,5",2025-09-01
SP,ALVINLâNDIA,PREF MUN DE ALVINLANDIA,3501509,44518405000191,152.27,Sim,"1370,43",0,"1370,43","9288,47",0,"9288,47","2131,78",0,"2131,78",2025-09-01
SP,AMERICANA,PREF MUN DE AMERICANA,3501608,45781176000166,145.15,Sim,"7112,35",0,"7112,35","30916,95",0,"30400,75","13063,5",0,"13063,5",2025-09-01
SP,AMéRICO BRASILIENSE,PREF MUN DE AMERICO BRASILIENSE,3501707,43976166000150,146.68,Sim,"146,68",0,"146,68","4253,72",0,"4253,72","2493,56",0,"2493,56",2025-09-01
SP,AMéRICO DE CAMPOS,PREF MUN DE AMERICO DE CAMPOS,3501806,45160173000105,153.08,Sim,"2449,28",0,"2449,28","15001,84",0,"15001,84","5663,96",0,"5663,96",2025-09-01
SP,AMPARO,PREF MUN DE AMPARO,3501905,43465459000173,151.25,Sim,"9831,25",0,"9831,25","163501,25",0,"163501,25",39930,0,39930,2025-09-01
SP,ANALâNDIA,PREF MUN DE ANALANDIA,3502002,44659076000107,151.25,Sim,2420,0,2420,"23141,25",0,"23141,25","4537,5",0,"4537,5",2025-09-01
SP,ANDRADINA,PREF MUN DE ANDRADINA,3502101,44428506000171,152.02,Sim,"5624,74",0,"5624,74","41197,42",0,"41197,42","10489,38",0,"10489,38",2025-09-01
SP,ANGATUBA,PREF MUN DE ANGATUBA,3502200,46634234000191,154.31,Sim,"23609,43",0,"23609,43","134558,32",0,"134558,32","48607,65",0,"48607,65",2025-09-01
SP,ANHEMBI,PREF MUN DE ANHEMBI,3502309,46634135000100,154.31,Sim,"3394,82",0,"3394,82","24535,29",0,"24535,29","7098,26",0,"7098,26",2025-09-01
SP,ANHUMAS,PREF MUN DE ANHUMAS,3502408,44853331000140,154.31,Sim,"1543,1",0,"1543,1","10184,46",0,"10184,46","2314,65",0,"2314,65",2025-09-01
SP,APARECIDA,PREF MUN DE APARECIDA,3502507,46680518000114,147.59,Sim,0,0,0,"885,54","468,79","416,75","590,36",0,"590,36",2025-09-01
SP,APARECIDA D'OESTE,PREF MUN DE APARECIDA DOESTE,3502606,46605051000148,151.25,Sim,"1663,75",0,"1663,75","13612,5",0,"13415,72","4688,75",0,"4688,75",2025-09-01
SP,APIAí,PREF MUN DE APIAI,3502705,46634242000138,154.31,Sim,"8795,67",0,"8795,67","80549,82",0,"80549,82","30090,45",0,"30090,45",2025-09-01
SP,ARAçARIGUAMA,PREF MUN DE ARACARIGUAMA,3502754,58993577000121,151.25,Sim,"10436,25",0,"10436,25",102245,0,102245,"25258,75",0,"25258,75",2025-09-01
SP,ARAçATUBA,PREF MUN DE ARACATUBA,3502804,45511847000179,150.02,Sim,"10051,34",0,"10051,34","96612,88",0,"96612,88","30304,04",0,"30304,04",2025-09-01
SP,ARAçOIABA DA SERRA,PREF MUN DE ARACOIABA DA SERRA,3502903,46634069000178,151.25,Sim,0,0,0,"151,25",0,"151,25","2571,25",0,"2571,25",2025-09-01
SP,ARAMINA,PREF MUN DE ARAMINA,3503000,45323474000102,149.17,Sim,"596,68",0,"596,68","11933,6",0,"11933,6","1939,21",0,"1939,21",2025-09-01
SP,ARANDU,PREF MUN DE ARANDU,3503109,46634176000104,154.31,Sim,"7098,26",0,"7098,26","27930,11",0,"27930,11","7561,19",0,"7561,19",2025-09-01
SP,ARAPEí,PREF MUN DE ARAPEI,3503158,65058984000107,152.17,Sim,"1673,87",0,"1673,87","14456,15",0,"14456,15","4260,76",0,"4260,76",2025-09-01
SP,ARARAQUARA,PREF MUN DE ARARAQUARA,3503208,45276128000110,148.75,Sim,5950,0,5950,"65896,25",0,"65896,25","18296,25",0,"18296,25",2025-09-01
SP,ARARAS,PREF MUN DE ARARAS,3503307,44215846000114,148.2,Sim,"18080,4",0,"18080,4","96181,8",0,"96181,8",25194,0,25194,2025-09-01
SP,ARCO-ÍRIS,PREF MUN DE ARCO-IRIS,3503356,01612853000147,154.31,Sim,"925,86",0,"925,86","9721,53",0,"9721,53","3549,13",0,"3549,13",2025-09-01
SP,AREALVA,PREF MUN DE AREALVA,3503406,46137428000181,154.31,Sim,"3549,13",0,"3549,13","35028,37","343,72","34684,65","13424,97",0,"13424,97",2025-09-01
SP,AREIAS,PREF MUN DE AREIAS,3503505,45195963000126,154.31,Sim,"3703,44",0,"3703,44","12807,73",0,"12807,73","5092,23",0,"5092,23",2025-09-01
SP,AREIóPOLIS,PREF MUN DE AREIOPOLIS,3503604,46634515000144,148.19,Sim,"740,95",0,"740,95","9484,16","518,67","8965,49","1926,47",0,"1926,47",2025-09-01
SP,ARIRANHA,PREF MUN DE ARIRANHA,3503703,45117116000143,146.29,Sim,"1609,19",0,"1609,19","8777,4",0,"8777,4","3510,96",0,"3510,96",2025-09-01
SP,ARTUR NOGUEIRA,PREF MUN DE ARTUR NOGUEIRA,3503802,45735552000186,146.17,Sim,"7747,01",0,"7747,01","51305,67",0,"51305,67","12424,45",0,"12424,45",2025-09-01
SP,ARUJá,PREF MUN DE ARUJA,3503901,56901275000150,147.59,Sim,"8412,63",0,"8412,63","70695,61","50220,9","20474,71","32027,03",0,"32027,03",2025-09-01
SP,ASPáSIA,PREF MUN DE ASPASIA,3503950,65712002000159,150.74,Sim,"753,7",0,"753,7","7386,26",0,"7386,26","2261,1",0,"2261,1",2025-09-01
SP,ASSIS,PREF MUN DE ASSIS,3504008,46179941000135,151.25,Sim,"6201,25",0,"6201,25","39627,5",0,"39627,5","8621,25",0,"8621,25",2025-09-01
SP,ATIBAIA,PREF MUN DE ATIBAIA,3504107,45279635000108,148.2,Sim,"25045,8",0,"25045,8","268686,6",0,"268686,6","124636,2",0,"124636,2",2025-09-01
SP,AURIFLAMA,PREF MUN DE AURIFLAMA,3504206,45660594000103,152.12,Sim,"1825,44",0,"1825,44","15668,36",0,0,"4867,84",0,"4867,84",2025-09-01
SP,AVAí,PREF MUN DE AVAI,3504305,46137436000128,154.31,Sim,"3394,82",0,"3394,82","19134,44",0,"19134,44","10801,7",0,"10801,7",2025-09-01
SP,AVANHANDAVA,PREF MUN DE AVANHANDAVA,3504404,45665890000199,150.48,Sim,"451,44",0,"451,44","9179,28",0,"9179,28","1655,28",0,"1655,28",2025-09-01
SP,AVARé,PREF MUN DE AVARE,3504503,46634168000150,152.47,Sim,"11282,78",0,"11282,78","105661,71",0,"105661,71","28359,42",0,"28359,42",2025-09-01
SP,BADY BASSITT,PREF MUN DE BADY BASSITT,3504602,45093267000109,146.68,Sim,"1320,12",0,"1320,12","18628,36",0,"18628,36","5427,16",0,"5427,16",2025-09-01
SP,BALBINOS,PREF MUN DE BALBINOS,3504701,44553790000108,151.25,Sim,"302,5","302,5",0,1210,1210,0,605,605,0,2025-09-01
SP,BáLSAMO,PREF MUN DE BALSAMO,3504800,45142353000164,148.2,Sim,"2815,8",0,"2815,8",14079,0,14079,"3556,8",0,"3556,8",2025-09-01
SP,BANANAL,PREF MUN DE BANANAL,3504909,45196698000109,154.31,Sim,"2468,96",0,"2468,96","25769,77",0,"25769,77","9875,84",0,"9875,84",2025-09-01
SP,BARãO DE ANTONINA,PREF MUN DE BARAO DE ANTONINA,3505005,46634424000109,154.31,Sim,"3086,2",0,"3086,2","18362,89",0,"18362,89","7561,19",0,"7561,19",2025-09-01
SP,BARBOSA,PREF MUN DE BARBOSA,3505104,46162178000130,151.25,Sim,3025,0,3025,"14368,75",0,"14368,75",3630,0,3630,2025-09-01
SP,BARIRI,PREF MUN DE BARIRI,3505203,46181376000140,148.87,Sim,"1637,57",0,"1637,57","17715,53",0,"17715,53","4466,1",0,"4466,1",2025-09-01
SP,BARRA BONITA,PREF MUN DE BARRA BONITA,3505302,46172888000140,145.66,Sim,"3350,18",0,"3350,18","10924,5","10791,71","132,79","2913,2",0,"2913,2",2025-09-01
SP,BARRA DO CHAPéU,PREF MUN DE BARRA DO CHAPEU,3505351,67360396000159,154.31,Sim,"11418,94",0,"11418,94","60180,9",0,"60180,9",15431,0,15431,2025-09-01
SP,BARRA DO TURVO,PREF MUN DE BARRA DO TURVO,3505401,46634317000180,154.31,Sim,"5246,54",0,"5246,54","82555,85",0,"82555,85","29627,52",0,"29627,52",2025-09-01
SP,BARRETOS,PREF MUN DE BARRETOS,3505500,44780609000104,152.84,Sim,"3668,16",0,"3668,16",42031,"2549,69","39481,31","12532,88",0,"12532,88",2025-09-01
SP,BARRINHA,PREF MUN DE BARRINHA,3505609,45370087000127,145.76,Sim,0,0,0,"6704,96",0,"6704,96","874,56",0,"874,56",2025-09-01
SP,BARUERI,PREF MUN DE BARUERI,3505708,46523015000135,150.11,Sim,0,0,0,0,0,0,"600,44",0,"600,44",2025-09-01
SP,BASTOS,PREF MUN DE BASTOS,3505807,45547403000193,151.25,Sim,"11192,5",0,"11192,5","53996,25",0,"53996,25","12553,75",0,"12553,75",2025-09-01
SP,BATATAIS,PREF MUN DE BATATAIS,3505906,45299104000187,149.72,Sim,"3293,84",0,"3293,84","32938,4","32938,4",0,"9282,64","5823,71","3458,93",2025-09-01
SP,BAURU,PREF MUN DE BAURU,3506003,46137410000180,150.82,Sim,0,0,0,52787,"30714,41","22072,59","11763,96",0,"11763,96",2025-09-01
SP,BEBEDOURO,PREF MUN DE BEBEDOURO,3506102,45709920000111,148.2,Sim,4446,0,4446,"44015,4",0,"44015,4","14227,2",0,"14227,2",2025-09-01
SP,BENTO DE ABREU,PREF MUN DE BENTO DE ABREU,3506201,44447944000187,152.47,Sim,"1067,29",0,"1067,29","4574,1","2113,36","2460,74","609,88",0,"609,88",2025-09-01
SP,BERNARDINO DE CAMPOS,PREF MUN DE BERNARDINO DE CAMPOS,3506300,44563591000180,151.25,Sim,"2571,25",0,"2571,25",15730,0,15730,"6352,5",0,"6352,5",2025-09-01
SP,BERTIOGA,PREF MUN DE BERTIOGA,3506359,68020916000147,148.7,Sim,"7732,4","2671,77","5060,63","21561,5","21561,5",0,"2230,5","2230,5",0,2025-09-01
SP,BILAC,PREF MUN DE BILAC,3506409,44430783000119,147.18,Sim,"735,9",0,"735,9","6181,56",0,"6181,56","1471,8",0,"1471,8",2025-09-01
SP,BIRIGUI,PREF MUN DE BIRIGUI,3506508,46151718000180,147.7,Sim,"3544,8",0,"3544,8",44310,0,44310,"7237,3",0,"7237,3",2025-09-01
SP,BIRITIBA-MIRIM,PREF MUN DE BIRITIBA-MIRIM,3506607,46523288000180,151.25,Sim,"8772,5",0,"8772,5","92716,25","90071,58","2644,67","24351,25",0,"24351,25",2025-09-01
SP,BOA ESPERANçA DO SUL,PREF MUN DE BOA ESPERANCA DO SUL,3506706,46717104000112,154.31,Sim,0,0,0,"13116,35",0,"13116,35","3703,44",0,"3703,44",2025-09-01
SP,BOCAINA,PREF MUN DE BOCAINA,3506805,44498988000136,148.2,Sim,"3556,8",0,"3556,8","20599,8",0,"20599,8","4149,6",0,"4149,6",2025-09-01
SP,BOFETE,PREF MUN DE BOFETE,3506904,46634143000156,154.31,Sim,"8178,43",0,"8178,43","66044,68","27840,67","38204,01","19443,06",0,"19443,06",2025-09-01
SP,BOITUVA,PREF MUN DE BOITUVA,3507001,46634499000190,148.2,Sim,"26527,8",0,"26527,8","169096,2",0,"169096,2","66541,8",0,"66541,8",2025-09-01
SP,BOM JESUS DOS PERDõES,PREF MUN DE BOM JESUS DOS PERDOES,3507100,52359692000162,148.2,Sim,"8447,4",0,"8447,4","72025,2",0,"72025,2","24156,6",0,"24156,6",2025-09-01
SP,BOM SUCESSO DE ITARARé,PREF MUN DE BOM SUCESSO DE ITARARE,3507159,60123064000101,154.31,Sim,"617,24",0,"617,24","32096,48",0,"32096,48","9721,53",0,"9721,53",2025-09-01
SP,BORá,PREF MUN DE BORA,3507209,44544906000142,150.64,Sim,"903,84",0,"903,84","5272,4","5272,4",0,"1657,04","1356,05","300,99",2025-09-01
SP,BORACéIA,PREF MUN DE BORACEIA,3507308,46189734000161,146.68,Sim,"1026,76",0,"1026,76","7920,72",0,"7920,72","1466,8",0,"1466,8",2025-09-01
SP,BORBOREMA,PREF MUN DE BORBOREMA,3507407,46737219000179,151.25,Sim,"2873,75",0,"2873,75","25561,25",0,"25561,25","7411,25",0,"7411,25",2025-09-01
SP,BOREBI,PREF MUN DE BOREBI,3507456,54724802000173,154.31,Sim,"154,31",0,"154,31","9104,29",0,"9104,29","2314,65",0,"2314,65",2025-09-01
SP,BOTUCATU,PREF MUN DE BOTUCATU,3507506,46634101000115,150.95,Sim,"5887,05",0,"5887,05","71852,2","11636,92","60215,28","13283,6",0,"13283,6",2025-09-01
SP,BRAGANçA PAULISTA,PREF MUN DE BRAGANCA PAULISTA,3507605,46352746000165,149.72,Sim,"63331,56",0,"63331,56","381336,84",0,"381336,84","130705,56",0,"130705,56",2025-09-01
SP,BRAúNA,PREF MUN DE BRAUNA,3507704,44440832000102,149.94,Sim,"449,82",0,"449,82","7646,94",0,"7646,94","2848,86",0,"2848,86",2025-09-01
SP,BREJO ALEGRE,PREF MUN DE BREJO ALEGRE,3507753,01614087000150,149.42,Sim,"2091,88",0,"2091,88","10758,24",0,"10758,24","3735,5",0,"3735,5",2025-09-01
SP,BRODOWSKI,PREF MUN DE BRODOWSKY,3507803,45301652000102,147.7,Sim,"2510,9",0,"2510,9","15508,5",0,"15508,5","4283,3",0,"4283,3",2025-09-01
SP,BROTAS,PREF MUN DE BROTAS,3507902,46362927000172,154.31,Sim,"6481,02",0,"6481,02","35028,37","26415,68","8612,69","12190,49",0,"12190,49",2025-09-01
SP,BURI,PREF MUN DE BURI,3508009,46634382000106,154.31,Sim,"5863,78",0,"5863,78","77000,69",0,"77000,69","23918,05",0,"23918,05",2025-09-01
SP,BURITAMA,PREF MUN DE BURITAMA,3508108,44435121000131,149.89,Sim,"2847,91",0,"2847,91","22183,72",0,"22183,72","6145,49",0,"6145,49",2025-09-01
SP,BURITIZAL,PREF MUN DE BURITIZAL,3508207,45323698000114,151.25,Sim,1815,0,1815,"15578,75","2430,53","13148,22","2117,5",0,"2117,5",2025-09-01
SP,CABRáLIA PAULISTA,PREF MUN DE CABRALIA PAULISTA,3508306,46137469000178,151.75,Sim,"3186,75",0,"3186,75","11381,25","3345,54","8035,71","3186,75",0,"3186,75",2025-09-01
SP,CABREúVA,PREF MUN DE CABREUVA,3508405,46634432000155,148.2,Sim,14820,0,14820,116337,"16009,22","100327,78","25342,2",0,"25342,2",2025-09-01
SP,CAçAPAVA,PREF MUN DE CACAPAVA,3508504,45189305000121,150.74,Sim,"36177,6",0,"36177,6","212844,88","11392,98","201451,9","43262,38",0,"43262,38",2025-09-01
SP,CACHOEIRA PAULISTA,PREF MUN DE CACHOEIRA PAULISTA,3508603,45192275000102,151.25,Sim,9680,0,9680,"58231,25",0,"57910,54","20267,5",0,"20267,5",2025-09-01
SP,CACONDE,PREF MUN DE CACONDE,3508702,45767829000152,154.31,Sim,0,0,0,"67587,78",0,"67587,78","23763,74",0,"23763,74",2025-09-01
SP,CAFELâNDIA,PREF MUN DE CAFELANDIA,3508801,46186375000199,154.31,Sim,"5863,78",0,"5863,78","28238,73",0,"28238,73","8332,74",0,"8332,74",2025-09-01
SP,CAIABU,PREF MUN DE CAIABU,3508900,44853505000174,151.25,Sim,"1966,25",0,"1966,25","7411,25",0,"7411,25","2722,5",0,"2722,5",2025-09-01
SP,CAIEIRAS,PREF MUN DE CAIEIRAS,3509007,46523064000178,147.59,Sim,0,0,0,"5756,01",0,"5756,01","295,18",0,"295,18",2025-09-01
SP,CAIUá,PREF MUN DE CAIUA,3509106,53307906000110,154.31,Sim,"5709,47",0,"5709,47","35645,61",0,"35645,61","13733,59",0,"13733,59",2025-09-01
SP,CAJAMAR,PREF MUN DE CAJAMAR,3509205,46523023000181,146.03,Sim,"19275,96",0,"19275,96","77833,99",0,"77833,99","26431,43",0,"26431,43",2025-09-01
SP,CAJATI,PREF MUN DE CAJATI,3509254,64037815000128,154.31,Sim,"30707,69",0,"30707,69","149989,32",0,"149989,32","41200,77",0,"41200,77",2025-09-01
SP,CAJOBI,PREF MUN DE CAJOBI,3509304,46614400000198,148.63,Sim,"1040,41",0,"1040,41","8769,17",0,"8769,17","1634,93",0,"1634,93",2025-09-01
SP,CAJURU,PREF MUN DE CAJURU,3509403,45227337000174,151.25,Sim,"5898,75",0,"5898,75","40686,25",0,"40686,25","11948,75",0,"11948,75",2025-09-01
SP,CAMPINA DO MONTE ALEGRE,PREF MUN DE CAMPINA DO MONTE ALEGRE,3509452,67360404000167,153.54,Sim,"4299,12",0,"4299,12","27023,04",0,"27023,04","10133,64",0,"10133,64",2025-09-01
SP,CAMPINAS,PREF MUN DE CAMPINAS,3509502,51885242000140,145.98,Sim,"9926,64",0,"9926,64","132841,8",0,"132841,8","33721,38",0,"33721,38",2025-09-01
SP,CAMPO LIMPO PAULISTA,PREF MUN DE CAMPO LIMPO PAULISTA,3509601,45780095000141,146.46,Sim,"7469,46",0,"7469,46","55801,26","55801,26",0,"22115,46","8543,36","13572,1",2025-09-01
SP,CAMPOS DO JORDãO,PREF MUN DE CAMPOS DO JORDAO,3509700,45699626000176,151.75,Sim,"4552,5",0,"4552,5","28832,5",0,"28832,5","4552,5",0,"4552,5",2025-09-01
SP,CAMPOS NOVOS PAULISTA,PREF MUN DE CAMPOS NOVOS PAULISTA,3509809,46787644000172,154.31,Sim,"2160,34",0,"2160,34","20214,61",0,"20214,61","4783,61",0,"4783,61",2025-09-01
SP,CANANéIA,PREF MUN DE CANANEIA,3509908,46585956000101,154.31,Sim,"3549,13",0,"3549,13","29473,21","22876,91","6596,3","15276,69",0,"15276,69",2025-09-01
SP,CANAS,PREF MUN DE CANAS,3509957,01619207000101,148.2,Sim,0,0,0,"10225,8",0,"10225,8","3112,2",0,"3112,2",2025-09-01
SP,CâNDIDO MOTA,PREF MUN DE CANDIDO MOTA,3510005,46179958000192,151.25,Sim,"2268,75",0,"2268,75","25561,25","330,78","25230,47",6050,0,6050,2025-09-01
SP,CâNDIDO RODRIGUES,PREF MUN DE CANDIDO RODRIGUES,3510104,45374261000100,147.44,Sim,"442,32",0,"442,32","6192,48",0,"6192,48","1621,84",0,"1621,84",2025-09-01
SP,CANITAR,PREF MUN DE CANITAR,3510153,57264517000105,148.7,Sim,"1338,3",0,"1338,3","5650,6",0,"5650,6","2230,5",0,"2230,5",2025-09-01
SP,CAPãO BONITO,PREF MUN DE CAPAO BONITO,3510203,46634259000195,154.31,Sim,"14350,83",0,"14350,83","93511,86","43367,46","50144,4","40429,22",0,"40429,22",2025-09-01
SP,CAPELA DO ALTO,PREF MUN DE CAPELA DO ALTO,3510302,46634077000114,151.25,Sim,"14822,5",0,"14822,5","92262,5",0,"92262,5",58685,0,58685,2025-09-01
SP,CAPIVARI,PREF MUN DE CAPIVARI,3510401,44723674000190,148.2,Sim,"9336,6",0,"9336,6",47424,0,47424,"12745,2",0,"12745,2",2025-09-01
SP,CARAGUATATUBA,PREF MUN DE CARAGUATATUBA,3510500,46482840000139,152.77,Sim,"2291,55",0,"2291,55","11304,98","4977,24","6327,74","152,77",0,"152,77",2025-09-01
SP,CARAPICUíBA,PREF MUN DE CARAPICUIBA,3510609,44892693000140,150.11,Sim,0,0,0,0,0,0,"150,11","9,64","140,47",2025-09-01
SP,CARDOSO,PREF MUN DE CARDOSO,3510708,46599825000175,153.77,Sim,0,0,0,"17376,01",0,"17376,01","3844,25",0,"3844,25",2025-09-01
SP,CASA BRANCA,PREF MUN DE CASA BRANCA,3510807,45735479000142,154.31,Sim,0,0,0,"13424,97",0,"13424,97","9567,22",0,"9567,22",2025-09-01
SP,CáSSIA DOS COQUEIROS,PREF MUN DE CASSIA DOS COQUEIROS,3510906,44229805000187,151.74,Sim,"2731,32",0,"2731,32","20333,16",0,"20333,16","7435,26",0,"7435,26",2025-09-01
SP,CASTILHO,PREF MUN DE CASTILHO,3511003,45663556000104,154.31,Sim,"18671,51",0,"18671,51","97215,3",0,"97215,3","19751,68",0,"19751,68",2025-09-01
SP,CATANDUVA,PREF MUN DE CATANDUVA,3511102,45122603000102,147.1,Sim,"147,1",0,"147,1","12503,5",0,"12503,5","5148,5",0,"5148,5",2025-09-01
SP,CATIGUá,PREF MUN DE CATIGUA,3511201,45124344000140,146.68,Sim,"293,36",0,"293,36","3960,36",0,"3960,36","1026,76",0,"1026,76",2025-09-01
SP,CEDRAL,PREF MUN DE CEDRAL,3511300,45093663000136,148.2,Sim,"2667,6",0,"2667,6","19858,8",0,"19858,8","5779,8",0,"5779,8",2025-09-01
